"observation_id";"sso_name";"ra_deg_1";"dec_deg_1";"ra_deg_2";"dec_deg_2";"filter";"xmatch_type";"v_mag_1";"v_mag_1_corrected";"mlim_obs"
"0203690101";"1999 NV59";9.521228;0.83530766;9.640135;0.8754627;L;4;20.16;21.6442;20.27663
"0550410201";"1999 TU91";98.38899;17.700119;98.46753;17.695044;L;2;18.99;20.4742;20.217873
"0101040301";"1999 VT170";155.89056;19.848173;155.95462;19.843014;L;2;19.48;20.9642;20.036879
"0504940701";"1999 XF19";266.11975;-29.22324;266.1395;-29.222483;L;2;19.68;21.1642;19.253006
"0611180801";"2000 AY45";83.737114;22.007507;83.743324;22.006273;L;2;19.87;21.3542;19.50732
"0611180701";"2000 AY45";83.670815;22.01591;83.68105;22.015175;L;2;19.86;21.3442;19.714415
"0673310101";"2000 AV91";186.1032;13.03456;186.21399;12.8981495;L;4;19.62;21.1042;21.27732
"0203361101";"2000 AU228";150.03365;2.7433872;150.13287;2.6977124;L;2;18.84;20.3242;20.67841
"0201902301";"2000 EU136";305.88196;-21.020832;306.0176;-20.999834;L;2;19.87;21.3542;19.86116
"0652480201";"2000 RM20";43.385845;19.176998;43.916744;19.29088;L;2;20.09;21.5742;20.995527
"0723800701";"2000 RD50";180.97818;1.9115059;181.30823;1.7109109;L;3;18.52;20.0042;20.147335
"0743050301";"2000 SL1";13.221125;12.732472;14.0806875;12.770185;L;3;19.17;20.6542;20.977036
"0701981501";"2000 SR20";275.95026;-25.048819;276.22815;-24.978323;L;2;18.45;19.9342;20.525032
"0501370101";"2000 SN119";43.67583;19.503593;43.80797;19.559282;L;2;19.8;21.2842;20.463505
"0110661101";"2000 SS127";50.055;11.212705;50.09731;11.215697;L;2;19.52;21.0042;19.559044
"0762870901";"2000 SX233";193.83578;4.5686393;194.00092;4.587332;L;2;19.15;20.6342;20.349567
"0692510101";"2000 SF255";187.95825;1.7043368;188.00163;1.6828977;L;2;20.1;21.5842;20.195759
"0747410134";"2000 WL";21.045471;-0.31279898;21.06051;-0.3018876;L;4;20.63;22.1142;20.12575
"0764190101";"2000 YL6";266.3944;-28.427101;266.5645;-28.445856;L;2;20.49;21.9742;20.176981
"0782330101";"2000 YU110";164.92163;10.485962;165.08875;10.394682;L;4;21.18;22.6642;21.030708
"0830191001";"2001 AG18";197.10864;-23.2922;197.29944;-23.30699;L;4;18.8;20.2842;21.111301
"0671880101";"2001 BO";284.90192;-24.986189;285.00842;-25.030764;L;2;19.55;21.0342;20.102077
"0406752601";"2001 BV14";259.73828;-37.05831;259.79678;-37.078236;L;2;19.49;20.9742;19.854439
"0606321601";"2001 MK3";180.5677;44.758347;180.71394;44.585327;L;4;18.98;20.4642;21.4387
"0611182601";"2001 OR49";83.67397;21.94227;83.687195;21.940521;L;2;18.68;20.1642;20.17646
"0611182701";"2001 OR49";83.76806;21.923431;83.79314;21.914019;L;2;18.68;20.1642;20.176716
"0505670101";"2001 QM98";266.29855;-29.12482;266.46786;-29.137703;L;2;19.85;21.3342;20.032873
"0152020101";"2001 XR31";10.817039;-27.14791;12.288235;-24.257051;L;3;16.63;18.1142;20.654346
"0554500401";"2002 GL132";119.837036;23.46519;119.94236;23.444157;L;4;20.59;22.0742;20.264261
"0505480401";"2002 JZ";273.54367;-17.127192;273.56625;-17.143124;L;4;19.92;21.4042;19.864386
"0601390801";"5043 T-3";310.79697;-10.604152;310.99585;-10.623788;L;2;20.02;21.5042;19.579012
"0763940601";"1978 VF5";180.06927;8.471926;180.23744;8.422981;L;2;19.78;21.2642;19.767265
"0108860301";"1992 EM13";125.27651;21.16336;125.34182;21.135471;L;2;19.63;21.1142;19.440983
"0743950401";"1992 EN29";146.66058;9.8793955;146.80449;9.809016;L;2;20.4;21.8842;20.214495
"0744500401";"1996 TL3";65.477585;19.407347;65.671844;19.417093;L;2;20.08;21.5642;20.4453
"0760350301";"1997 AD";345.72107;8.827498;345.81656;8.811013;L;2;19.2;20.6842;20.840296
"0556030101";"1998 FX40";194.10382;-5.7587323;194.16833;-5.7810483;L;2;19.85;21.3342;20.351065
"0803360101";"1998 HG104";132.85645;31.739752;133.01715;31.76673;L;2;20.62;22.1042;20.379494
"0824850201";"1998 RX15";67.308754;22.858904;67.401276;22.868887;L;2;19.95;21.4342;20.41662
"0552920101";"1998 SN40";43.969658;19.424006;44.034355;19.457262;L;2;19.94;21.4242;19.555645
"0611182501";"1998 VM31";83.67916;22.059881;83.722;22.08935;L;2;18.73;20.2142;20.412539
"0305540601";"1999 RJ9";246.40083;-24.73041;246.71799;-24.83319;L;4;20.19;21.6742;21.521074
"0305540701";"1999 RJ9";246.77155;-24.847034;247.06767;-24.946896;L;4;20.16;21.6442;21.523897
"0801683301";"1999 RB44";267.40146;-30.099178;267.42834;-30.123854;L;2;19.28;20.7642;19.8982
"0764430101";"1999 RN46";266.12064;-32.55839;266.2531;-32.5036;L;3;19.01;20.4942;20.143486
"0655090431";"1999 RL89";315.74164;-18.431547;315.84045;-18.371767;L;2;19.71;21.1942;20.886017
"0655090432";"1999 RL89";315.74164;-18.431547;315.84045;-18.371767;L;2;19.71;21.1942;20.686737
"0655090433";"1999 RL89";315.74164;-18.431547;315.84045;-18.371767;L;4;19.71;21.1942;20.679262
"0655090401";"1999 RL89";315.74298;-18.4305;315.8404;-18.371792;L;2;19.71;21.1942;20.945585
"0822400401";"1999 TC104";115.92702;27.621264;116.03047;27.6245;L;2;19.47;20.9542;19.754646
"0801682001";"1999 TW121";267.87885;-28.707144;267.92548;-28.695108;L;2;19.34;20.8242;20.20006
"0764190401";"1999 UO38";265.35895;-29.602732;265.52502;-29.612846;L;2;19.08;20.5642;20.378479
"0611182101";"1999 VH62";83.44391;22.069902;83.51056;22.063211;L;2;20.18;21.6642;20.50271
"0803952501";"1999 VR159";136.05547;30.905785;136.2494;30.89925;L;2;19.75;21.2342;20.154985
"0152420101";"1999 XH101";271.23102;-28.478662;271.36722;-28.48296;L;2;18.93;20.4142;19.942072
"0203390201";"1999 XV117";25.950577;17.234104;25.99678;17.22275;L;4;19.82;21.3042;20.470793
"0744440101";"1999 XJ192";191.3578;2.2835603;191.65694;2.1862772;L;4;19.9;21.3842;20.13792
"0673830201";"1999 XJ241";325.0597;-23.741096;325.25296;-23.59341;L;2;19.68;21.1642;20.281204
"0673002352";"1999 YL9";351.34744;-0.28226224;351.71057;-0.06697197;L;2;20.92;22.4042;20.843084
"0502290101";"2000 AB51";7.7412252;4.785895;7.9278674;4.879291;L;2;19.41;20.8942;20.587307
"0693990101";"2000 AB83";169.76984;6.5755625;169.93712;6.514071;L;4;19.81;21.2942;21.730982
"0502170301";"2000 AG145";272.23148;-20.415318;272.31216;-20.43491;L;2;19.65;21.1342;20.116133
"0554170101";"2000 AD245";213.42747;-3.1373692;213.8555;-3.171744;L;2;20.22;21.7042;20.078556
"0803950801";"2000 DD61";146.97615;14.440629;147.01285;14.432954;L;2;19.75;21.2342;20.027674
"0747410140";"2000 EY138";20.81055;-0.10190742;20.821478;-0.09231883;L;2;20.19;21.6742;20.12055
"0093200101";"2000 UB5";194.6761;-1.8254193;194.83795;-1.8826466;L;2;20.25;21.7342;19.74811
"0747400142";"2000 UW41";18.338955;0.06230636;18.349806;0.06559925;L;2;19.85;21.3342;20.266531
"0701981401";"2000 WB27";276.14566;-24.880205;276.22635;-24.872314;L;2;20.32;21.8042;20.005835
"0748590101";"2000 WP118";265.08154;-33.878002;265.48865;-33.913597;L;2;18.9;20.3842;18.874208
"0604980101";"2000 YM139";277.6436;-24.062449;277.74884;-24.036116;L;2;20.16;21.6442;19.888313
"0801682901";"2001 AQ42";268.27533;-30.10019;268.33182;-30.086151;L;2;20.49;21.9742;19.997316
"0673000133";"2001 BQ50";334.28952;0.6280484;334.69012;0.7673162;L;3;19.88;21.3642;20.020546
"0203170301";"2001 CP3";188.14157;0.20357445;188.5716;0.01728736;L;2;19.73;21.2142;20.354403
"0673002345";"2001 CJ19";352.4149;-0.7841929;352.90942;-0.44738677;L;4;20.16;21.6442;19.930092
"0673002301";"2001 CJ19";352.41882;-0.7812055;352.88983;-0.4581918;L;4;20.16;21.6442;19.88853
"0673002337";"2001 CJ19";352.4149;-0.7841929;352.90942;-0.44738677;L;3;20.16;21.6442;19.912413
"0801680501";"2001 CC39";266.53763;-30.204073;266.65695;-30.191416;L;2;20.56;22.0442;20.442314
"0724220101";Zilkha;261.89172;-38.277596;262.06363;-38.22878;L;2;19.43;20.9142;20.032902
"0742830101";"2001 FY60";14.211038;-0.2842262;14.530684;-0.12744641;L;4;19.27;20.7542;20.210154
"0742830131";"2001 FY60";14.210938;-0.28428614;14.242094;-0.2658943;L;4;19.27;20.7542;20.405561
"0206060201";"2001 FM100";145.17944;14.847377;145.25937;14.802359;L;2;19.82;21.3042;20.194166
"0302350901";"2001 FR129";150.4194;2.0966625;150.44981;2.068552;L;2;19.78;21.2642;20.370985
"0144630201";"2001 FD146";270.31912;-25.855118;270.3459;-25.851812;L;2;20.28;21.7642;20.000296
"0827010201";"2001 FR179";228.71346;-15.452575;228.76726;-15.480069;L;2;20.47;21.9542;20.153437
"0501110101";"2001 HW2";348.76547;-2.4355729;348.80762;-2.420498;L;4;20.44;21.9242;20.367603
"0601780201";"2001 PK24";168.52759;9.515156;168.55629;9.514204;L;2;18.76;20.2442;19.511042
"0784740101";"2001 XJ90";189.8589;-5.2653127;190.3086;-5.440718;L;4;21.07;22.5542;21.881495
"0782330101";"2001 XB128";165.33492;10.650954;165.52263;10.554596;L;2;21.0;22.4842;21.030708
"0803910401";"2002 GD18";183.36232;2.8991058;183.58066;2.8458285;L;2;20.33;21.8142;20.166779
"0801770201";"2002 GQ44";207.4817;-13.268684;207.52673;-13.279819;L;2;20.19;21.6742;20.775208
"0404910701";"2002 GE74";329.47845;-7.8736854;329.5918;-7.8460226;L;2;19.6;21.0842;19.662804
"0554680101";"1997 EK12";198.71007;-16.424686;199.04062;-16.623041;L;2;20.68;22.1642;20.213728
"0673002332";"1997 XF5";352.90738;-0.6297616;353.197;-0.4216414;L;2;19.71;21.1942;19.921953
"0112201501";"1998 EJ11";269.26395;-24.33334;269.2883;-24.33705;L;4;19.15;20.6342;19.227154
"0671180401";"1998 QE26";262.75348;-33.7165;262.93832;-33.655468;L;3;19.61;21.0942;20.064835
"0503670101";"1998 RB28";51.657246;30.227917;51.84725;30.30558;L;2;20.08;21.5642;20.086805
"0762210201";"1998 SS64";265.60056;-27.740704;266.07214;-27.72661;L;2;18.79;20.2742;20.086227
"0305830701";"1999 AW8";266.15778;-27.722982;266.1735;-27.724482;L;2;19.33;20.8142;19.93551
"0677610139";"1999 FS8";30.727156;-4.029249;31.0174;-3.968082;L;4;18.91;20.3942;19.800217
"0729560401";"1999 RR12";265.76273;-28.649729;266.03714;-28.668087;L;2;20.73;22.2142;20.685196
"0693990201";"1999 RP21";169.80846;6.85569;170.18878;6.680916;L;3;21.4;22.8842;21.740555
"0827311201";"1999 TS205";224.70448;-18.167873;224.80902;-18.208252;L;4;19.45;20.9342;20.055387
"0691320701";"1999 VZ57";309.73267;-26.529303;309.76303;-26.516212;L;2;19.82;21.3042;20.260431
"0675472601";"1999 XE57";8.741593;-2.135331;8.768549;-2.1375122;L;2;20.43;21.9142;20.041077
"0677580137";"1999 XZ92";37.855003;-4.2346735;38.12776;-4.313601;L;2;19.22;20.7042;19.831907
"0677580135";"1999 XZ92";37.855003;-4.2346735;38.12776;-4.313601;L;2;19.22;20.7042;19.822353
"0722540201";"2000 AK1";41.2728;1.4238094;41.477203;1.4074205;L;2;18.65;20.1342;20.182152
"0744440501";"2000 AS68";191.43307;2.4543583;191.66988;2.4670115;L;2;19.79;21.2742;20.289217
"0601781201";"2000 AX134";203.8747;3.085822;203.90346;3.0929484;L;2;19.92;21.4042;19.59172
"0210270201";"2000 AQ234";186.38782;13.135067;186.46214;13.139903;L;2;19.87;21.3542;20.261316
"0111230101";"2000 CG71";276.46906;-37.168125;276.71585;-37.18658;L;2;19.74;21.2242;20.540081
"0603850201";"2000 CZ121";267.6863;-28.830484;267.74927;-28.849932;L;2;19.71;21.1942;19.500586
"0727761301";"2000 ES87";284.17743;-37.884468;284.38718;-37.94412;L;2;19.86;21.3442;20.46279
"0205180201";"2000 ER138";75.95366;2.1540852;75.99282;2.1853442;L;2;19.13;20.6142;19.936129
"0037981401";"2000 EY173";36.589016;-3.1018713;36.62905;-3.0995557;L;2;19.82;21.3042;20.754547
"0554600401";"2000 FT21";272.1463;-20.423826;272.36157;-20.425869;L;2;19.67;21.1542;19.621952
"0106660601";"2000 GJ76";333.8898;-17.602325;334.05984;-17.463392;L;2;20.89;22.3742;20.816488
"0741160201";"2000 HB103";186.66064;12.405171;186.74295;12.4260645;L;4;20.43;21.9142;20.780008
"0201751201";"2000 KS58";201.65685;1.3391615;201.70885;1.3313289;L;2;20.32;21.8042;20.369158
"0743950501";"2001 BS63";146.1865;9.825231;146.38377;9.748929;L;4;20.23;21.7142;20.350029
"0744440401";"2001 FD53";191.43277;2.5772293;191.84206;2.400916;L;3;20.28;21.7642;20.224424
"0136550101";"2001 FU69";187.17274;1.8725678;187.30363;1.7538604;L;4;20.01;21.4942;20.62759
"0136550101";"2001 FC108";187.21492;2.083506;187.36003;2.0194578;L;2;20.39;21.8742;20.62759
"0723780401";"2001 FW125";322.39914;-7.7248554;322.46304;-7.693899;L;2;19.76;21.2442;20.27672
"0694641101";"2001 FN170";266.3828;-28.914263;266.5875;-28.906544;L;2;20.01;21.4942;19.99562
"0690470101";"2001 FH175";117.47742;33.548832;117.50786;33.516384;L;2;19.77;21.2542;20.242172
"0112610101";"2001 FP178";183.58182;14.263744;183.72107;14.139173;L;2;19.83;21.3142;19.651882
"0405750201";"2001 KY57";271.45285;-21.262196;271.50577;-21.264734;L;2;19.97;21.4542;19.844023
"0553910501";"2001 KH65";36.079193;-5.398369;36.099503;-5.4095283;L;2;19.75;21.2342;20.541563
"0743630401";"2001 KZ67";266.31354;-28.868324;266.47055;-28.885603;L;2;19.2;20.6842;19.42556
"0502090501";"2001 LT3";77.5724;16.595081;77.7497;16.595856;L;2;19.86;21.3442;19.931795
"0412592601";"2001 OY110";83.544624;22.003521;83.56588;22.006582;L;2;19.37;20.8542;19.903706
"0412592501";"2001 OY110";83.50624;21.991697;83.51266;21.994154;L;2;19.36;20.8442;19.299034
"0794580301";"2001 QU226";265.96478;-28.79408;266.0663;-28.794212;L;2;19.51;20.9942;19.83984
"0677610134";"2002 LS46";32.490654;-4.1448684;32.648613;-3.8974106;L;2;19.51;20.9942;19.816372
"0691070301";"2002 RL44";272.3301;-19.764223;272.3515;-19.775702;L;2;20.1;21.5842;19.8031
"0412592401";"2002 RF88";83.56003;21.970892;83.59149;21.978603;L;2;19.82;21.3042;20.054035
"0412592601";"2002 RF88";83.71697;21.98422;83.74473;21.979145;L;2;19.84;21.3242;19.903706
"0500760101";"2003 SK313";168.01692;13.396521;168.10152;13.398514;L;2;20.81;22.2942;20.638515
"0830190501";"1997 GU5";133.78539;20.14413;133.85449;20.114712;L;2;20.13;21.6142;21.074335
"0748391301";"1997 GC30";266.53723;-20.186733;267.27197;-20.261002;L;2;20.24;21.7242;20.37815
"0550540101";"1998 GC6";187.08682;13.9763155;187.39958;13.902113;L;4;19.44;20.9242;20.191977
"0302820101";"1998 SY76";352.09882;5.1392374;352.13705;5.1565523;L;2;19.98;21.4642;19.680359
"0744440501";"1998 SU134";191.53178;2.2843082;191.78084;2.201478;L;2;19.59;21.0742;20.289217
"0693960101";"1998 YY";273.08994;-12.721799;273.45914;-12.7409725;L;2;19.42;20.9042;20.82187
"0502290101";"1999 CT152";7.4390807;4.7776937;7.5808983;4.826459;L;2;20.32;21.8042;20.587307
"0821250501";"1999 JV74";32.949574;-4.5843096;33.206573;-4.316397;L;4;19.88;21.3642;21.18463
"0782960601";"1999 RD24";92.75505;17.442507;92.81157;17.443613;L;2;19.77;21.2542;19.82631
"0747410149";"1999 XY13";21.846199;0.42652225;21.866058;0.43620464;L;2;19.76;21.2442;20.001278
"0202460101";"1999 XX25";205.65816;0.1444784;205.73325;0.13221617;L;4;20.1;21.5842;19.68338
"0784401201";"1999 XU27";126.87647;26.653248;127.02841;26.613575;L;2;20.27;21.7542;20.241419
"0611180801";"1999 XW76";83.570526;21.928259;83.58745;21.929033;L;2;19.78;21.2642;19.50732
"0611180901";"1999 XW76";83.739334;21.929047;83.79605;21.924644;L;2;19.79;21.2742;20.553396
"0800050101";"1999 XT89";200.0838;-2.4072487;200.26468;-2.4331448;L;2;20.02;21.5042;20.175835
"0822400401";"1999 XE134";115.95006;27.715929;116.16231;27.723705;L;2;19.49;20.9742;19.754646
"0801681301";"1999 XF186";267.20837;-28.409292;267.3447;-28.401947;L;3;19.95;21.4342;20.203415
"0653040201";"2000 AY125";117.77054;17.80274;117.989586;17.746426;L;2;19.54;21.0242;20.721922
"0691670201";"2000 BT7";126.37276;26.612356;126.536804;26.545618;L;2;20.31;21.7942;20.581537
"0305540701";"2000 CH1";246.55234;-24.684156;246.75423;-24.762152;L;2;20.79;22.2742;21.523897
"0305540901";"2000 CH1";246.82373;-24.779457;246.91176;-24.812304;L;2;20.76;22.2442;20.489204
"0305541001";"2000 CH1";246.94237;-24.829065;246.96912;-24.848377;L;2;20.74;22.2242;20.4651
"0743950601";"2000 CN19";146.22408;10.021017;146.42366;9.938123;L;2;20.07;21.5542;20.740427
"0742830152";"2000 DM104";14.263181;0.3081919;14.30156;0.31854737;L;2;20.58;22.0642;20.281773
"0764190501";"2000 EL35";266.05316;-28.339314;266.1441;-28.349665;L;2;20.86;22.3442;20.413855
"0611182701";"2000 ET68";83.49769;22.140532;83.52377;22.138527;L;2;20.52;22.0042;20.176716
"0202680101";"2000 EB70";263.16937;-26.151823;263.5126;-26.19369;L;2;21.18;22.6642;20.990826
"0203361401";"2000 EM85";149.98924;2.074475;150.03049;2.024998;L;4;19.42;20.9042;20.529799
"0794580701";"2000 EP137";334.2301;-8.399649;334.3854;-8.374389;L;2;19.7;21.1842;20.125849
"0804910101";"2000 EX139";271.02304;-34.36263;271.4241;-34.3383;L;2;19.59;21.0742;19.34798
"0744490401";"2000 GX12";338.8091;-12.854077;339.194;-12.550207;L;2;19.96;21.4442;20.221659
"0784400701";"2000 GY84";126.48225;26.726633;126.544235;26.71521;L;4;20.43;21.9142;20.2773
"0784400801";"2000 GY84";126.79167;26.656895;126.84727;26.646574;L;2;20.45;21.9342;20.220425
"0795712201";"2000 GF95";267.2006;-20.312727;267.54703;-20.325506;L;2;19.87;21.3542;19.415571
"0205360101";"2000 GD125";185.32193;4.6726823;185.4952;4.622994;L;2;19.6;21.0842;20.358831
"0404968101";"2000 GS139";33.76452;-3.8976426;33.812782;-3.8717663;L;2;19.07;20.5542;20.834452
"0202730301";"2000 HW78";190.6554;14.39293;190.69774;14.314717;L;4;20.02;21.5042;20.492886
"0803410701";"2000 JS35";319.1046;-3.0780551;319.20157;-3.0252624;L;2;20.66;22.1442;20.265469
"0554750401";"2000 JS46";266.18692;-28.971878;266.29974;-28.965965;L;2;19.65;21.1342;19.859179
"0502050101";"2000 KO61";183.4649;14.076695;183.69485;14.050979;L;2;19.63;21.1142;19.982765
"0723161601";"2000 LV24";323.58807;-1.2276498;323.72903;-1.1847395;L;2;19.56;21.0442;19.817162
"0106660201";"2000 NU10";333.59204;-17.833027;333.80682;-17.72766;L;2;19.24;20.7242;19.945421
"0762250301";"2000 OF7";265.72955;-28.97678;266.3007;-28.880594;L;4;18.81;20.2942;19.995323
"0202140101";"2000 OJ12";181.22824;-7.5153813;181.3027;-7.5941277;L;2;20.36;21.8442;21.068802
"0501270301";"2000 QQ17";98.434784;17.86551;98.44311;17.872055;L;2;20.63;22.1142;20.213562
"0603260201";"2000 UB24";187.38083;12.12271;187.41971;12.079537;L;2;19.71;21.1942;20.035555
"0810840101";"2001 AH46";284.08618;-38.090523;284.49405;-37.943512;L;3;19.14;20.6242;20.372726
"0505930301";"2001 KE69";125.28745;21.047653;125.38909;21.043041;L;2;20.76;22.2442;20.940767
"0404720201";"2001 MK9";277.7814;-19.161646;277.86084;-19.154255;L;2;20.34;21.8242;20.031595
"0764430201";"2001 OV1";266.19427;-32.585754;266.2551;-32.60572;L;2;19.97;21.4542;19.989386
"0674660201";"2001 OZ106";180.46313;-3.4700863;180.48549;-3.4855242;L;2;20.41;21.8942;20.314743
"0811023001";"2001 PX42";83.68423;22.107233;83.70948;22.105148;L;2;20.23;21.7142;20.070429
"0200730201";"2001 PS59";201.35255;7.859877;201.44641;7.8709345;L;4;19.84;21.3242;19.864746
"0092850201";"2001 QL46";324.134;-14.61483;324.33395;-14.529537;L;2;20.71;22.1942;20.213663
"0741140601";"2001 QM89";173.94614;15.759872;174.01299;15.713565;L;2;20.52;22.0042;20.22716
"0555870201";"2001 QZ107";151.84196;12.476372;152.02167;12.404297;L;2;20.75;22.2342;20.505556
"0671880101";"2001 QV121";285.1189;-24.879032;285.22217;-24.8785;L;2;20.15;21.6342;20.102077
"0658400901";"2001 QD135";286.9484;-38.01993;287.05356;-37.960083;L;2;19.57;21.0542;20.559116
"0302570101";"2001 QC147";269.01404;-28.907988;269.1228;-28.914677;L;2;20.02;21.5042;19.63502
"0200430801";"2001 QT194";203.51501;-23.388277;203.5356;-23.411848;L;4;19.84;21.3242;20.369547
"0673002343";"2001 QC195";351.8344;-0.66643506;352.21548;-0.40262872;L;2;19.84;21.3242;19.937174
"0202140101";"2001 QO241";181.39061;-7.5868073;181.47243;-7.6214466;L;2;21.46;22.9442;21.068802
"0411780401";"2001 QN263";329.4938;-30.170082;329.64288;-30.189863;L;2;18.92;20.4042;20.246542
"0604740101";"2001 SE16";321.44427;-12.2390785;321.77435;-12.120463;L;2;20.44;21.9242;21.07735
"0763100101";"2001 SQ20";272.70917;-26.221556;273.2307;-26.183496;L;2;20.01;21.4942;20.521885
"0604740101";"2001 ST43";321.8036;-12.041361;322.17084;-11.915823;L;2;20.46;21.9442;21.07735
"0782520201";"2001 SK56";155.55832;19.907803;155.86111;19.857267;L;2;20.59;22.0742;20.70109
"0691660501";"2001 TA12";66.60968;26.18716;66.67489;26.218866;L;2;19.67;21.1542;20.225164
"0404010101";"2001 UT109";44.46465;6.1081553;44.57061;6.1262307;L;2;19.32;20.8042;20.119696
"0553950201";"2001 UT109";266.42145;-32.11639;266.77945;-32.1161;L;4;19.79;21.2742;19.823244
"0201901801";"2001 UJ147";195.75525;-2.470224;195.7977;-2.494535;L;2;20.14;21.6242;19.936285
"0554500401";"2001 US163";119.90103;23.53639;120.003784;23.528019;L;2;19.58;21.0642;20.264261
"0723800601";"2001 XM202";181.24797;1.9224579;181.42009;1.8624938;L;2;20.33;21.8142;20.237307
"0505670101";"2002 VD11";266.17618;-28.901377;266.5447;-29.00318;L;2;19.81;21.2942;20.032873
"0693990201";"2002 VD54";169.89143;6.6531096;170.30963;6.4577236;L;2;20.74;22.2242;21.740555
"0724030101";"2002 VN115";145.5844;9.53396;145.74434;9.438259;L;2;20.16;21.6442;20.21107
"0747440140";"2002 WV2";26.805243;-0.10039847;26.809488;-0.09602597;L;2;19.57;21.0542;20.296017
"0821670201";"2002 XY1";351.75537;-1.2681173;351.77573;-1.2610301;L;2;21.08;22.5642;20.86617
"0502630201";"2002 XN20";133.58372;20.077759;133.68791;20.040565;L;4;20.74;22.2242;20.820707
"0201751201";"2003 BN71";201.71007;1.4813983;201.7435;1.4817046;L;2;20.68;22.1642;20.369158
"0801680901";"2003 UH190";267.27982;-28.72137;267.3139;-28.728954;L;2;20.17;21.6542;20.229725
"0502290101";"2003 XU21";7.4431343;4.7246475;7.6321373;4.7103763;L;3;19.86;21.3442;20.587307
"0785110601";"2003 YX16";62.017307;12.250096;62.07333;12.254001;L;4;19.62;21.1042;20.193228
"0824850201";"2677 P-L";67.33409;22.922539;67.46737;22.951744;L;2;20.61;22.0942;20.41662
"0201902201";"1986 TS4";303.71478;-24.390692;303.81027;-24.31844;L;2;17.71;19.1942;19.830717
"0673002348";"1994 PZ32";351.38443;-1.0494782;351.79697;-0.795868;L;3;20.35;21.8342;19.928883
"0728180501";"1998 DC1";172.34283;-4.4310503;172.38002;-4.446051;L;2;20.03;21.5142;19.895012
"0653450601";"1998 QX18";161.60074;4.384512;161.7102;4.373294;L;2;20.78;22.2642;21.295784
